Title,Type,Genres,Release Year,IMDB Average Rating,Available Countries
Senritsu Kaiki File Kowasugi: The Most Terrifying Movie in History,movie,Horror,2014,6.3,JP
Senritsu Kaiki File Kowasugi: Final Chapter,movie,"Horror, Sci-Fi",2015,6.6,JP
Pinball: The Man Who Saved the Game,movie,"Biography, Comedy, Drama",2022,7.0,US
Senritsu Kaiki File Super Kowa Too! Fear Adventure: Kokkuri-san,movie,Horror,2015,6.2,JP
Senritsu Kaiki File Super Kowa Too! Dark Mystery: Snake Woman,movie,Horror,2015,6.4,JP
Jōmon ni hamaru hitobito,movie,Documentary,2018,,JP
Oscar Peterson: Black + White,movie,"Biography, Documentary, History",2020,7.1,US
Dashcam,movie,Horror,2021,4.5,US
Harry & Meghan: Escaping the Palace,movie,Drama,2021,2.6,JP
Murder on Maple Drive,movie,"Crime, Drama",2021,5.0,US
Hold Your Fire,movie,"Crime, Documentary, History",2021,6.8,US
Skeleton Flower,movie,Drama,2021,6.6,JP
The Sound of Grass,movie,Drama,2021,6.8,JP
The Free Fall,movie,"Drama, Horror, Mystery",2021,4.7,US
Summering,movie,Drama,2022,4.4,US
Crush,movie,"Comedy, Romance",2022,6.3,US
Bromates,movie,Comedy,2022,4.0,US
Private Property,movie,"Drama, Horror, Thriller",2022,4.0,US
The Accursed,movie,"Drama, Horror, Mystery",2021,4.3,US
Swim,movie,"Action, Horror",2021,2.8,JP
New Moon Hotel,movie,"Drama, Romance",2019,3.7,JP
Kamen Rider Zero-One Others: Kamen Rider Vulcan & Valkyrie,movie,"Action, Sci-Fi",2021,7.3,JP
You Can't Kill Meme,movie,Documentary,2021,3.8,US
Bar Fight!,movie,Comedy,2022,4.8,US
Ai nanoni,movie,"Comedy, Drama, Romance",2022,6.6,JP
A Day to Die,movie,"Action, Crime, Drama",2022,3.5,"JP, US"
Pinkerton ni aini iku,movie,Comedy,2018,3.6,JP
The Last Mark,movie,"Action, Crime, Thriller",2022,4.4,JP
Darwin is here! new african legend,movie,"Documentary, TV Movie",2019,,JP
Blue Thermal,movie,"Animation, Drama, Romance",2022,6.5,JP
Biosphere,movie,"Comedy, Drama, Fantasy",2022,5.5,US
The Last Victim,movie,"Action, Adventure, Crime",2021,5.0,US
Shinema no tenshi,movie,"Drama, Fantasy, Mystery",2015,7.0,JP
Radio Love,movie,"Comedy, Drama, Fantasy",2012,,JP
Left of Chopin,movie,Drama,2020,,JP
Tales of the Undeparted,movie,Horror,2021,5.5,JP
TATSUJIN THE MASTER,movie,Thriller,2021,,JP
Bakumatsu jyunjyoden,movie,Romance,1991,5.5,JP
Kamen Rider Saber: Trio of Deep Sin,movie,"Action, Fantasy",2022,8.4,JP
The Passenger,movie,"Comedy, Horror, Sci-Fi",2021,5.3,JP
Remember Me: The Mahalia Jackson Story,movie,"Biography, Drama, Music",2022,5.8,US
Master Gardener,movie,"Drama, Mystery, Thriller",2022,6.1,US
Bitterbrush,movie,Documentary,2021,7.1,US
Vacation Friends 2,movie,"Action, Adventure, Comedy",2023,5.4,US
Hazard,movie,"Action, Comedy",2022,5.9,JP
A Man,movie,"Drama, Mystery, Romance",2022,6.9,JP
Someone You Loved,movie,Romance,2023,6.3,JP
Sanctuary,movie,"Drama, Thriller",2022,6.2,US
The Honeymoon,movie,Comedy,2022,4.1,US
Corrective Measures,movie,"Action, Sci-Fi",2022,4.3,JP
Resurrection,movie,"Crime, Drama, Horror",2022,5.9,US
Hotel Iris,movie,Drama,2021,5.4,JP
Smoking Causes Coughing,movie,"Comedy, Horror, Sci-Fi",2022,6.5,US
Pharma Bro,movie,Documentary,2021,5.1,US
映画 おかあさんといっしょ　ヘンテコ世界からの脱出！,movie,Family,2021,,JP
The Old Way,movie,"Action, Drama, Western",2023,5.5,US
Digimon Adventure 02: The Beginning,movie,"Action, Adventure, Animation",2023,6.2,JP
A Holiday in Harlem,movie,"Drama, Romance",2021,5.5,US
Christmas Sail,movie,"Drama, Romance",2021,6.2,US
The Santa Stakeout,movie,"Comedy, Crime, Drama",2021,6.4,US
Gone in the Night,movie,"Mystery, Thriller",2022,4.9,US
Missing,movie,"Crime, Drama, Mystery",2021,6.8,JP
Ip Man: The Awakening,movie,Action,2021,4.7,JP
Make the Devil Laugh,movie,"Crime, Drama",2021,7.1,JP
Journey Beyond the Night,movie,"Fantasy, Thriller",2021,6.0,JP
Ôsaka shôjo,movie,Drama,2020,5.9,JP
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,movie,"Action, Adventure, Animation",2022,6.9,JP
I Love My Dad,movie,"Comedy, Drama, Romance",2022,6.3,US
Ring Wandering,movie,"Drama, Fantasy",2021,7.0,JP
Contorted,movie,"Horror, Mystery",2022,4.6,JP
Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,movie,"Animation, Family, Fantasy",2021,6.5,JP
Just Remembering,movie,Romance,2021,6.9,JP
Intimate Stranger,movie,Thriller,2021,6.4,JP
Lantern's Lane,movie,"Comedy, Horror, Thriller",2021,3.2,US
Accident Man: Hitman's Holiday,movie,"Action, Comedy, Crime",2022,5.9,US
The Last Tourist,movie,Documentary,2021,7.1,US
Ruined,movie,Drama,2021,5.8,JP
Wyrmwood: Apocalypse,movie,"Action, Comedy, Horror",2021,5.5,JP
God's Country,movie,Thriller,2022,5.6,US
Merry Liddle Christmas Baby,movie,"Comedy, Drama, Romance",2021,6.5,US
The Good Father: The Martin MacNeill Story,movie,Crime,2021,5.5,US
Abandoned,movie,"Drama, Horror, Mystery",2022,3.8,US
Boston Strangler,movie,"Crime, Drama, History",2023,6.5,US
Holiday in Santa Fe,movie,"Comedy, Drama, Family",2021,6.1,US
The Holiday Fix Up,movie,"Drama, Romance",2021,6.4,US
Stop the Bitch Campaign: Reboot,movie,Horror,2020,,JP
The Enchanted Christmas Cake,movie,Romance,2021,5.5,US
Mistletoe in Montana,movie,"Drama, Romance",2021,5.3,US
Captain Nova,movie,"Adventure, Family, Sci-Fi",2021,5.5,JP
Muthukulikka Vaariyala,movie,Drama,1995,,JP
The Klutzy Witch: Fuka and the Witch of Darkness,movie,"Adventure, Animation, Comedy",2023,6.0,JP
Under the Christmas Tree,movie,"Drama, Romance",2021,5.7,US
Consecration,movie,"Horror, Thriller",2023,5.2,US
Shrieking in the Rain,movie,"Drama, Comedy",2021,5.9,JP
TANNISHO,movie,"Animation, Drama",2019,,JP
The Little Alien,movie,"Adventure, Animation, Family",2022,5.5,US
Room 203,movie,"Drama, Horror, Thriller",2022,4.3,US
The Highway Family,movie,Drama,2022,6.1,JP
Ondine's Curse,movie,"Drama, Short",2014,,JP
Dreamin' Wild,movie,"Biography, Drama, Music",2022,6.4,US
Kamen Rider: Beyond Generations,movie,Action,2021,7.7,JP
Slayers,movie,"Comedy, Fantasy, Horror",2022,3.3,US
Corsage,movie,"Biography, Drama, History",2022,6.5,US
Rabbit Academy: Mission Eggpossible,movie,"Adventure, Animation, Comedy",2022,5.4,US
Game of Love,movie,"Drama, Romance",2022,3.3,US
Ace Bodyguard,movie,Action,2021,4.1,JP
The Pod Generation,movie,"Comedy, Romance, Sci-Fi",2023,5.6,US
Danger Next Door,movie,"Drama, Mystery, Thriller",2021,5.0,US
Struggling Man,movie,Comedy,2021,,JP
Prior Convictions,movie,"Crime, Drama",2022,6.3,JP
Lesson in Murder,movie,"Crime, Mystery",2022,6.3,JP
20-Year-Old Soul,movie,Drama,2022,6.6,JP
Breathe,movie,,2021,,JP
Aoi-chan Won't Let Me Do It,movie,"Comedy, Drama, Romance",2021,6.0,JP
The Good Neighbor,movie,"Crime, Mystery, Thriller",2022,5.9,US
Section 8,movie,"Action, Thriller",2022,4.3,US
Princess Principal: Crown Handler: Chapter 3,movie,"Action, Adventure, Animation",2023,8.0,JP
American Sicario,movie,"Action, Crime, Drama",2021,4.3,US
The Secret Kingdom,movie,"Adventure, Family, Fantasy",2023,4.8,US
Driving Madeleine,movie,"Comedy, Drama",2022,7.1,JP
Vendetta,movie,"Action, Thriller",2022,3.7,US
"Legendary Hit-man, Kunioka (2021)",movie,"Action, Comedy, Drama",2021,6.8,JP
Kamen Rider OOO 10th: The Core Medals of Resurrection,movie,Action,2022,6.1,JP
The Blue Skies at Your Feet,movie,Romance,2022,5.5,JP
Freelance,movie,"Action, Comedy",2023,5.5,US
Itsudemo yume o,movie,,1963,6.6,JP
Independence of Japan,movie,History,2020,5.8,JP
The Right to Happiness,movie,Drama,2021,6.8,JP
A History of Love,movie,"Drama, Romance",2019,,JP
Christmas on the Farm,movie,"Comedy, Drama, Romance",2021,5.2,US
Popuran,movie,Comedy,2022,5.8,JP
Dead Asleep,movie,"Biography, Crime, Documentary",2021,5.8,US
Close,movie,Drama,2022,7.8,JP
Madagascar: A Little Wild Holiday Goose Chase,movie,"Adventure, Animation, Comedy",2021,5.4,US
The Housewife & the Shah Shocker,movie,"Crime, Documentary",2021,5.2,US
The Conference,movie,"Drama, History, War",2022,7.2,JP
The Land Beyond the Starry Sky,movie,Fantasy,2021,,JP
A Unicorn for Christmas,movie,"Drama, Family, Fantasy",2021,5.0,US
Rose's War,movie,Thriller,2023,5.7,US
Wedding High,movie,"Comedy, Drama, Romance",2022,6.3,JP
Harmony from the Heart,movie,"Comedy, Romance",2022,6.5,US
Gekijouban Isekai Quartet: Another World,movie,"Animation, Comedy, Fantasy",2022,7.2,JP
Aftershock,movie,Documentary,2022,6.8,US
Fire of Love,movie,"Biography, Documentary",2022,7.6,US
A Love Song,movie,Romance,2022,6.7,US
My Old School,movie,"Comedy, Documentary, Drama",2022,7.1,US
The Lost King,movie,Drama,2022,6.7,US
Your Turn to Kill,movie,"Drama, Mystery",2021,5.1,JP
Gridman Universe,movie,"Action, Adventure, Animation",2023,6.9,JP
Ultraman Trigger: Episode Z,movie,"Action, Sci-Fi",2022,7.5,JP
Wildflower,movie,"Comedy, Drama",2022,6.8,US
Rika,movie,Crime,2021,4.5,JP
"The Tunnel to Summer, the Exit of Goodbyes",movie,"Animation, Drama, Fantasy",2022,7.0,"JP, US"
The Quiet Girl,movie,Drama,2022,7.7,US
Official Film of the Olympic Games Tokyo 2020 Side A,movie,"Documentary, Sport",2022,6.2,JP
Dreaming Walls: Inside the Chelsea Hotel,movie,Documentary,2022,6.1,US
Code Name Banshee,movie,"Action, Thriller",2022,3.7,US
Gasoline Alley,movie,"Action, Thriller",2022,3.9,US
Camp Hideout,movie,"Comedy, Family",2023,4.3,US
Nihon touitsu,movie,Drama,2013,,JP
Dragon Knight,movie,Fantasy,2022,3.3,JP
R.M.N.,movie,Drama,2022,7.2,US
Eiga Odd Taxi: In the Woods,movie,"Animation, Mystery, Thriller",2022,6.1,JP
White Men Can't Jump,movie,"Comedy, Drama, Sport",2023,5.2,US
Devil's Peak,movie,"Adventure, Crime, Drama",2023,5.3,US
Oshûkatsu,movie,"Drama, Family, Romance",2021,7.3,JP
Wrong Place,movie,"Action, Crime, Thriller",2022,3.4,"JP, US"
Assassin,movie,"Action, Crime, Thriller",2023,3.2,US
"Love Is Blind, Hate Too",movie,Thriller,2022,4.0,JP
99.9 Criminal Lawyer: The Movie,movie,"Comedy, Crime, Drama",2021,6.0,JP
"One Day, You Will Reach the Sea",movie,Drama,2022,6.4,JP
ひばり姫 初夢道中,movie,,1952,,JP
The Ledge,movie,"Action, Adventure, Thriller",2022,5.1,"JP, US"
Saint Omer,movie,Drama,2022,6.8,US
Boku wa benkyo ga dekinai,movie,Drama,1996,,JP
If These Walls Could Sing,movie,"Biography, Documentary",2022,7.2,US
The Tropical People,movie,"Comedy, Romance",1994,5.6,JP
Cherry Magic! Thirty Years Of Virginity Can Make You A Wizard?!: The Movie,movie,"Comedy, Fantasy, Romance",2022,7.3,JP
Straying,movie,"Drama, Romance",2022,6.5,JP
Craig Before the Creek,movie,"Adventure, Animation, Comedy",2023,7.0,US
Two Out Full Base,movie,Action,2022,,JP
Gamestop: Rise of the Players,movie,Documentary,2022,6.1,US
Melting Sounds,movie,Drama,2022,,JP
Find,movie,Horror,2019,,JP
Wish,movie,,2021,,JP
B Cut,movie,"Action, Crime, Thriller",2022,,JP
I Can't Stop Biting You,movie,"Comedy, Fantasy, Romance",2022,5.4,JP
Boonie Bears: Back to Earth,movie,"Animation, Comedy, Family",2022,5.6,US
Lights Out,movie,"Action, Thriller",2024,4.9,US
Daitokai: Bakuhatsu-hen,movie,Drama,1930,,JP
Look at Me: XXXTentacion,movie,"Documentary, Music",2022,7.5,US
A Lot of Nothing,movie,"Comedy, Drama, Thriller",2022,4.5,US
Slash/Back,movie,"Adventure, Horror, Sci-Fi",2022,5.7,US
Pretty Problems,movie,"Comedy, Drama, Romance",2022,5.6,US
Bad Axe,movie,Documentary,2022,7.5,US
Jazz Fest: A New Orleans Story,movie,"Documentary, Music",2022,7.1,US
Christmas with the Campbells,movie,"Comedy, Romance",2022,5.4,US
We Feed People,movie,Documentary,2022,7.3,US
Delicious Party Pretty Cure: Yumemiru Okosama Lunch!,movie,"Action, Adventure, Animation",2022,6.3,JP
Cypher,movie,"Documentary, Music, Thriller",2023,5.8,US
Super Girl Maria,movie,"Action, Horror, Science Fiction",1991,,JP
Super Girl Maria: Final Fight,movie,"Science Fiction, Horror",1991,,JP
A Man Called Otto,movie,"Comedy, Drama",2022,7.5,US
Avataro Sentai Donbrothers the Movie: Shin Hatsukoi Hero,movie,"Action, Short",2022,7.0,JP
Kamen Rider Revice: Battle Familia,movie,"Action, Fantasy",2022,6.6,JP
The Killer,movie,"Action, Crime, Thriller",2022,6.6,JP
Epic Tails,movie,"Adventure, Animation, Comedy",2022,5.8,US
Paradise Highway,movie,"Crime, Drama, Thriller",2022,5.7,US
97 Minutes,movie,Thriller,2023,3.8,US
Sadako DX,movie,"Comedy, Horror, Mystery",2022,3.6,JP
Nippon keishichô no haji to iwareta futari: keiji chindôchû,movie,Comedy,1980,5.0,JP
Girl in the Shed: The Kidnapping of Abby Hernandez,movie,"Drama, Thriller",2022,5.4,US
Nebagiba New World,movie,Drama,2021,,JP
Simulant,movie,"Crime, Drama, Sci-Fi",2023,5.2,US
Iron Kung Fu Fist,movie,Action,2022,,JP
Stolen by Their Father,movie,"Drama, Thriller",2022,6.4,US
Lonely Castle in the Mirror,movie,"Adventure, Animation, Drama",2022,6.9,JP
Evil Eye,movie,Horror,2022,5.6,JP
Stalked by a Prince,movie,Thriller,2022,4.7,JP
Kikai Sentai Zenkaiger vs Kiramager vs Senpaiger,movie,Action,2022,7.2,JP
The Hater,movie,Comedy,2022,4.5,US
The Royal Hotel,movie,Thriller,2023,5.8,US
Musicophilia,movie,Drama,2021,4.4,JP
Pretenders,movie,Drama,2021,,JP
A Haunting in Venice,movie,"Crime, Drama, Horror",2023,6.5,JP
Dead Zone,movie,"Action, Horror, Sci-Fi",2022,3.6,JP
Fast Charlie,movie,"Action, Crime, Drama",2023,6.0,US
Nagashiya Teppei,movie,Drama,2015,,JP
Shimada Yôshichi no saga no gabai bâchan,movie,Drama,2009,7.6,JP
Planet Prince,movie,Sci-Fi,2021,,JP
Just Super,movie,"Animation, Family",2022,5.2,US
Into the Deep,movie,"Crime, Drama, Horror",2022,4.6,US
Starkeisha,movie,"Fantasy, Short",2022,7.7,US
Condenados,movie,"Drama, History",2013,7.0,US
"Far Away, Further Away",movie,Drama,2022,,JP
Only Flowers Live By Windows,movie,,2022,,JP
The Way of the Househusband,movie,"Action, Comedy",2022,5.8,JP
Break of Dawn,movie,"Animation, Sci-Fi",2022,5.5,JP
Chiisana sunakku,movie,"Drama, Music",1968,,JP
Assailant,movie,"Action, Adventure, Thriller",2022,5.2,US
My Happy Ending,movie,"Comedy, Drama",2023,5.4,US
Moving On,movie,Comedy,2022,6.0,US
Dakota,movie,Family,2022,5.2,US
Spirit of Wonder: Miss China Short Stories,movie,"Adventure, Animation, Sci-Fi",2001,,JP
This Child Is Evil,movie,"Drama, Thriller",2022,5.0,JP
Mayhem!,movie,"Action, Thriller",2023,6.3,US
Shark Bait,movie,"Horror, Thriller",2022,4.4,JP
The Lines That Define Me,movie,Drama,2022,6.6,JP
It's in the Woods,movie,"Horror, Mystery, Sci-Fi",2022,3.4,JP
Offbeat Cops,movie,Mystery,2022,6.1,JP
Kingdom 2: Far and Away,movie,"Action, Adventure, History",2022,6.7,JP
Catering Christmas,movie,"Comedy, Romance",2022,5.9,US
BL Metamorphosis,movie,"Comedy, Drama",2022,7.0,JP
Inumo Kuwanedo Charlie Wa Warau,movie,Comedy,2022,6.9,JP
The Drop,movie,Comedy,2022,4.3,US
Next Exit,movie,"Comedy, Mystery, Romance",2022,5.6,US
The Taste of Things,movie,"Drama, History, Romance",2023,7.4,US
Four Samosas,movie,"Action, Comedy, Romance",2022,5.5,US
There There,movie,"Comedy, Romance",2022,5.2,US
Leave No Trace,movie,"Crime, Documentary",2022,6.8,US
High & Low: The Worst X,movie,Action,2022,6.6,JP
Once Hit the Bottom,movie,Drama,2022,4.2,JP
Sniper. The White Raven,movie,"Drama, War",2022,6.4,JP
Making of Battle Royale II: Requiem,movie,Documentary,2003,,JP
Gost,movie,"Adventure, Drama, Mystery",2015,2.9,JP
A World Without Cherry Blossoms,movie,Drama,2022,,JP
Red Riding Hood,movie,"Adventure, Family, Fantasy",2022,4.4,JP
The Dry Spell,movie,Drama,2023,6.3,JP
1446: An Eternal Minute,movie,"Comedy, Drama",2022,,JP
Gekijouban Re: cycle of the Penguindrum - Kouhen Boku wa Kimi o Aishiteru,movie,"Adventure, Animation, Fantasy",2022,7.4,JP
Aikatsu Planet! Movie,movie,"Animation, Comedy, Family",2022,9.4,JP
Jane Goodall: Saving Paradise,movie,Documentary,2018,,US
Garden of Remembrance,movie,"Animation, Short",2022,7.7,JP
Ren ai izonsyou no onna,movie,Romance,2018,,JP
Christmas in Pine Valley,movie,"Comedy, Romance",2022,4.9,US
A Merry Christmas Wish,movie,"Comedy, Family, Romance",2022,5.8,US
Blue Jean,movie,"Drama, History",2022,7.0,US
Kotei no Sora,movie,Drama,2021,,JP
Maybe I Do,movie,"Comedy, Romance",2023,5.0,US
The End We Start From,movie,"Drama, Thriller",2023,5.9,US
Eien ga Tôrisugiteiku,movie,Drama,2022,,JP
Drive Into Night,movie,"Crime, Drama, Mystery",2022,5.8,JP
Murder at Yellowstone City,movie,"Crime, Drama, Mystery",2022,5.3,US
Which Brings Me to You,movie,Romance,2023,5.6,US
Disappearance in Yellowstone,movie,Thriller,2022,5.1,US
Residents of Evil,movie,Horror,2022,6.5,JP
Femme,movie,"Drama, Thriller",2023,7.3,US
Vesper,movie,"Adventure, Drama, Sci-Fi",2022,6.0,US
BiSH presents PCR is PAiPAi CHiNCHiN ROCK'N'ROLL,movie,,2022,,JP
Haunting of the Queen Mary,movie,"Drama, Horror, Mystery",2023,4.1,US
Eiga Osomatsusan,movie,Comedy,2022,6.4,JP
Shin Tokyo koshin-kyoku,movie,,1953,6.9,JP
Mob Land,movie,"Action, Crime, Thriller",2023,5.3,US
Cannibal Cabin,movie,Horror,2022,2.4,JP
The Promised Land,movie,"Action, Biography, Drama",2023,7.7,US
Kingdom of the Dinosaurs,movie,"Adventure, Sci-Fi",2022,3.5,JP
Dangerous Waters,movie,Thriller,2023,5.2,US
Miranda's Victim,movie,"Crime, Drama",2023,6.7,US
I’m Glad to Be Alive,movie,"Action, Drama",2022,,JP
Kurama Tengu,movie,,1938,,JP
Maneater,movie,"Action, Horror, Thriller",2022,3.1,"JP, US"
American Carnage,movie,"Action, Comedy, Horror",2022,5.0,US
Shrapnel,movie,"Action, Thriller",2023,4.9,US
The Arctic Convoy,movie,"Action, Drama, History",2023,6.5,US
Eye for an Eye,movie,"Action, Drama",2022,6.6,JP
Zenbu Boku no Sei,movie,Drama,2022,6.1,JP
グレーゾーン,movie,,2021,,JP
Ruthless,movie,"Action, Thriller",2023,5.1,US
John Crist: What Are We Doing (Full Comedy Special),movie,Comedy,2022,7.0,US
Dalida La Discographie,movie,Music,2017,,JP
Virgin Forest,movie,"Drama, Thriller",2022,4.4,JP
Fall,movie,"Action, Thriller",2022,6.4,JP
犬神家の一族,movie,,2020,,JP
Suitcase Killer: The Melanie McGuire Story,movie,"Drama, Mystery",2022,5.8,US
Fate of a Sport,movie,Sport,2022,7.6,US
Fuyu Soubi,movie,Drama,2022,6.0,JP
Bad City,movie,"Action, Crime",2022,5.9,JP
Believers,movie,Drama,2022,6.3,JP
Inspector Sun,movie,"Animation, Comedy, Family",2022,5.2,US
Machine Gun Kelly's Life in Pink,movie,"Documentary, Music",2022,6.4,US
Next Door,movie,"Comedy, Crime, Mystery",2022,5.5,JP
A Place to Fight For,movie,"Drama, Romance, Thriller",2023,6.1,US
Tell Me,movie,Drama,2022,6.4,JP
Behind the Table: A View Reunion,movie,News,2022,,US
My Favorite Girlfriend,movie,"Comedy, Romance",2022,3.6,US
Gold Kingdom and Water Kingdom,movie,"Animation, Drama, Family",2023,6.5,JP
Sutorendjia - muko hadan,movie,"Action, Adventure, Animation",2009,6.4,JP
Kamen Rider Revice The Movie Spin-Off: Birth of Chimera,movie,"Action, Science Fiction, Drama",2022,,JP
Official Film of the Olympic Games Tokyo 2020 Side B,movie,"Documentary, Sport",2022,5.5,JP
Bullet Proof,movie,Action,2022,4.3,JP
My Hero Academia: World Heroes' Mission - Take-Off,movie,Animation,2022,6.9,JP
Fair Play,movie,Documentary,2022,6.5,US
Gekido,movie,Thriller,2022,5.0,JP
Love Is Light,movie,Romance,2022,6.7,JP
Skinamarink,movie,"Horror, Mystery",2022,4.7,US
Uta no Prince-sama Maji LOVE Starish Tours,movie,"Animation, Music",2022,,JP
Summit Fever,movie,Drama,2022,5.3,US
Atsuhime No.1,movie,Comedy,2012,,JP
Convenience Story,movie,"Comedy, Fantasy, Romance",2022,5.6,JP
Jackie Fabulous: Menoplause,movie,Comedy,2022,6.2,US
Last Summer Wars,movie,,2022,,JP
The Good Mother,movie,"Crime, Drama, Mystery",2023,4.7,US
My Boyfriend in Orange,movie,Romance,2022,6.2,JP
Kappei,movie,"Action, Comedy",2022,6.1,JP
Marmalade,movie,"Comedy, Crime, Drama",2024,6.2,US
Level,movie,"Crime, Drama",1994,,JP
Gachiban Super Max,movie,Action,2012,,JP
GACHI-BAN: MAXIMUM,movie,,2011,,JP
GACHI-BAN MAX,movie,"Action, Adventure, Crime",2010,7.0,JP
GACHI-BAN: SUPREMACY 2,movie,,2013,,JP
GACHI-BAN: CHRONICLE,movie,,2014,,JP
GACHI-BAN: ULTRA MAX,movie,,2014,,JP
GACHI-BAN: ULTIMATUM,movie,,2011,,JP
Brats,movie,Documentary,2024,6.5,US
The Bears' School: Patisserie Jackie and the Sweet of the Sun,movie,"Animation, Family",2017,,JP
I'm a cat!,movie,,2021,,JP
Green Bullet,movie,Action,2022,6.1,JP
Collide,movie,Thriller,2022,4.3,US
Operation Napoleon,movie,"Action, Adventure, Thriller",2023,6.0,US
The Supremes at Earl's All-You-Can-Eat,movie,"Comedy, Drama",2024,6.4,US
Kamen Rider Geats × Revice: Movie Battle Royale,movie,"Action, Fantasy",2022,6.8,JP
Mistletoe Match,movie,"Comedy, Romance",2022,6.1,US
With Love from Koshu-kaido,movie,"Drama, Romance",2022,8.0,JP
Reminiscentia,movie,"Drama, Mystery, Sci-Fi",2016,7.5,JP
Brittany Schmitt: From Ho to Housewife,movie,Comedy,2022,5.7,US
Abunai Deka Forever TV Special '98,movie,TV Movie,1998,,JP
A Compassionate Spy,movie,"Biography, Documentary, History",2022,6.6,US
In Viaggio: The Travels of Pope Francis,movie,Documentary,2022,6.4,US
"Cinderella: The Reunion, A Special Edition of 20/20",movie,"Documentary, News",2022,4.7,US
Black Ice,movie,"Documentary, Sport",2022,6.3,US
What Comes Around,movie,"Drama, Mystery, Thriller",2022,5.3,US
Breakwater,movie,"Crime, Drama, Mystery",2023,5.2,US
Firenado,movie,"Action, Crime",2023,2.6,JP
The Flood,movie,"Action, Horror, Thriller",2023,3.2,US
Suitable Flesh,movie,"Horror, Thriller",2023,5.4,US
Night Train,movie,"Action, Thriller",2023,3.7,"JP, US"
Los Renegados,movie,"Sci-Fi, Short",2021,,JP
Mameshiba Ichirô fûten no shibajirô,movie,Comedy,2013,,JP
Aitakute Aitakute Aitakute,movie,Romance,2022,,JP
How to Blow Up a Pipeline,movie,"Action, Crime, Drama",2022,6.9,US
