title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Offering",movie,Horror,2022,tt13103732,5.3,7951,US
Demolition,movie,"Comedy, Drama",2015,tt1172049,7,118745,JP
"The Legacy of the Sun",movie,Drama,2011,tt1645116,5.8,82,JP
Haywire,movie,"Action, Drama, Thriller",2011,tt1506999,5.8,90826,JP
"Bleed for This",movie,"Biography, Drama, Sport",2016,tt1620935,6.8,31761,JP
Divergent,movie,"Action, Adventure, Mystery",2014,tt1840309,6.6,500035,JP
"The Divergent Series: Insurgent",movie,"Action, Adventure, Sci-Fi",2015,tt2908446,6.2,261293,JP
Allegiant,movie,"Action, Adventure, Mystery",2016,tt3410834,5.7,138814,JP
"The Farewell",movie,"Comedy, Drama",2019,tt8637428,7.5,73079,JP
"Boy Kills World",movie,"Action, Crime, Thriller",2023,tt13923084,6.4,31478,US
"Blood for Dust",movie,"Action, Crime, Thriller",2023,tt10669888,5.2,1925,US
"The Hovering Blade",movie,"Drama, Thriller",2009,tt1415224,5.9,190,JP
"Flavor of Happiness",movie,Drama,2008,tt1305755,6.8,185,JP
Single8,movie,"Adventure, Comedy, Drama",2023,tt30633111,6.9,198,JP
"Man of Steel",movie,"Action, Adventure, Sci-Fi",2013,tt0770828,7.1,826831,JP
"In Time",movie,"Action, Sci-Fi, Thriller",2011,tt1637688,6.7,460454,JP
"The Last Movie",movie,Drama,1971,tt0067327,6.1,2797,JP
M/Other,movie,Drama,1999,tt0201743,7.1,427,JP
"Where Is the Friend's House?",movie,"Drama, Family",1987,tt0093342,8.1,20132,JP
"One-Armed Boxer",movie,"Action, Drama, Fantasy",1972,tt0067009,6.8,1551,JP
"Love in the Time of Hysteria",movie,"Comedy, Romance",1991,tt0102958,6.8,4154,US
"Pokémon: Zoroark: Master of Illusions",movie,"Action, Adventure, Animation",2010,tt1690470,6.1,2478,US
"Saint Seiya: Heaven Chapter - Overture",movie,"Animation, Fantasy",2004,tt0805605,7,1558,JP
"The Divine Weapon",movie,"Adventure, Drama",2008,tt1185594,6.1,906,JP
"The Lincoln Lawyer",movie,"Crime, Drama, Mystery",2011,tt1189340,7.3,259734,JP
"Under the Hawthorn Tree",movie,"Drama, Romance",2010,tt1554523,7.1,3909,JP
"Disciples of the 36th Chamber",movie,"Action, Comedy",1985,tt0089029,6.4,2230,JP
Yesterday,movie,"Action, Crime, Sci-Fi",2002,tt0326441,4.9,924,JP
"Fortress of War",movie,"Action, Drama, War",2010,tt1343703,7.4,10730,JP
"The Twilight Saga: Breaking Dawn - Part 1",movie,"Adventure, Drama, Fantasy",2011,tt1324999,4.9,260043,US
"The Twilight Saga: Breaking Dawn - Part 2",movie,"Adventure, Drama, Fantasy",2012,tt1673434,5.6,268735,US
"Sister Street Fighter: Hanging by a Thread",movie,"Action, Crime",1974,tt0183704,6.6,584,JP
"Silent Night, Deadly Night Part 2",movie,"Horror, Thriller",1987,tt0093974,3.9,9617,JP
"Higanjima: Escape from Vampire Island",movie,"Action, Adventure, Fantasy",2009,tt1270767,5.3,827,JP
"Margin Call",movie,"Drama, Thriller",2011,tt1615147,7.1,150040,JP
"The Geisha",movie,Drama,1983,tt0203224,6.9,368,JP
Henshin,movie,Romance,2005,tt0490970,4.8,58,JP
"Mutant Girls Squad",movie,"Action, Comedy, Fantasy",2010,tt1590796,5.7,2079,JP
"Death Note Relight - Visions of a God",movie,"Animation, Crime, Drama",2007,tt3355694,7.4,1672,JP
"Fast Five",movie,"Action, Crime, Thriller",2011,tt1596343,7.3,416004,JP
"Sumo Do, Sumo Don't",movie,"Comedy, Drama, Sport",1992,tt0105388,7.2,1032,JP
"The Man from Nowhere",movie,"Action, Drama, Thriller",2010,tt1527788,7.7,76682,JP
"About Her Brother",movie,Drama,2010,tt1345834,7,860,JP
"Trigun: Badlands Rumble",movie,"Action, Animation, Drama",2010,tt1703049,7.4,6031,"JP, US"
"Mega Monster Battle: Ultra Galaxy Legends - The Movie",movie,"Action, Adventure, Family",2009,tt1467280,7,415,JP
"Tomie: Another Face",movie,"Horror, Romance",1999,tt0284565,5.1,485,JP
"Tomie: Forbidden Fruit",movie,Horror,2002,tt0348226,5.6,600,JP
"Tomie: Re-birth",movie,Horror,2001,tt0348225,5.5,713,JP
"Tomie: Replay",movie,Horror,2000,tt0279474,5.4,786,JP
"My Wife Got Married",movie,"Comedy, Romance",2008,tt1329470,5.5,686,JP
"Parallel Life",movie,Thriller,2010,tt1533085,5.9,504,JP
"The Three Musketeers",movie,"Action, Adventure, Fantasy",2011,tt1509767,5.7,113327,JP
"The Longest Night in Shanghai",movie,"Drama, Romance",2007,tt0798443,6.7,679,JP
"The Other Woman",movie,Drama,2009,tt1032825,6.3,19971,JP
"Café Lumière",movie,Drama,2003,tt0412596,6.8,3401,JP
"Virgin Snow",movie,Romance,2007,tt0997155,6.4,980,JP
"Loved Gun",movie,"Drama, Thriller",2004,tt0435153,6.8,272,JP
"Gamera vs. Gyaos",movie,"Family, Fantasy, Sci-Fi",1967,tt0061695,5.1,2589,JP
Parade,movie,Drama,2009,tt1493070,7.1,678,JP
"Proxy War",movie,"Action, Drama",1973,tt0070244,7.3,1613,JP
"Wanda Sykes: Tongue Untied",movie,"Comedy, Documentary",2003,tt0391525,6.8,251,US
"Death of a Ninja",movie,"Action, Adventure, Fantasy",1982,tt0089691,5.8,638,JP
"Hiroshima Death Match",movie,"Action, Crime, Drama",1973,tt0070245,7.5,2019,JP
"300: Rise of an Empire",movie,"Action, Drama",2014,tt1253863,6.2,321253,JP
"My Geeky Girlfriend",movie,"Comedy, Drama, Romance",2009,tt1424056,5.3,221,JP
"On the Occasion of Remembering the Turning Gate",movie,Drama,2002,tt0313550,7.3,1523,JP
"Jazz on a Summer's Day",movie,"Documentary, Music",1959,tt0052942,7.9,2045,JP
Angel,movie,"Fantasy, Romance",2005,tt0828120,6.3,158,JP
"Who's Camus Anyway",movie,Drama,2005,tt0456873,7,546,JP
"Tenjôjin to Akutojin: Saigo no tatakai",movie,"Action, Animation, Drama",2009,tt1411966,6.5,9,JP
"The Traveler",movie,Drama,1974,tt0071859,7.5,2268,JP
"Message from Space",movie,"Action, Adventure, Sci-Fi",1978,tt0078435,4.9,1758,JP
"One-Armed Swordsman",movie,"Action, Drama",1967,tt0061597,7.2,3768,JP
Confessions,movie,"Drama, Thriller",2010,tt1590089,7.7,43131,JP
"The Naked Kitchen",movie,"Drama, Romance",2009,tt1516552,5.7,472,JP
Love,movie,"Drama, Music, Sci-Fi",2011,tt1541874,5.4,9022,JP
"Ocean Heaven",movie,Drama,2010,tt1498858,7.5,2809,JP
"Border Line",movie,"Drama, Romance",2002,tt0337891,7.1,57,JP
"Gamera, the Guardian of the Universe",movie,"Action, Drama, Fantasy",1995,tt0113142,6.7,4272,JP
"For Those We Love",movie,"Drama, War",2007,tt0882797,5.8,416,JP
Hitch-Hike,movie,"Crime, Drama, Horror",1977,tt0077188,6.8,3304,JP
"Golgo 13",movie,"Action, Crime, Thriller",1973,tt0174699,6.1,397,JP
"Happily Ever After",movie,"Comedy, Drama, Romance",2007,tt0997159,6.6,355,JP
"Tuesday, After Christmas",movie,"Drama, Romance",2010,tt1470024,6.9,5043,JP
"Jeepers Creepers III",movie,Horror,2017,tt1139592,3.9,25255,JP
"Female Prisoner Scorpion: #701's Grudge Song",movie,"Crime, Drama, Thriller",1973,tt0226873,6.3,1692,JP
"One Missed Call 3: Final",movie,"Horror, Mystery",2006,tt0978797,4.9,2309,JP
"The Blue Light",movie,"Crime, Drama, Romance",2003,tt0400174,7.2,1067,JP
Hellcats,movie,Comedy,2008,tt1233467,5.9,275,JP
"Mike Birbiglia: What I Should Have Said Was Nothing",movie,Comedy,2008,tt1188112,7.6,1965,US
"Tomica Hero: Rescue Force Explosive Movie: Rescue the Mach Train!",movie,"Action, Adventure, Comedy",2008,tt1344164,7.3,13,JP
"Hitoya ni saku hana",movie,,2010,tt1606611,6.5,7,JP
"Battle League Horumo",movie,Comedy,2009,tt1381065,5.9,213,JP
"Conversation Piece",movie,"Drama, Romance",1974,tt0071585,7.4,5394,JP
"The Dark Harbour",movie,"Comedy, Drama",2009,tt1368460,7.2,76,JP
"Mission: Impossible - Ghost Protocol",movie,"Action, Adventure, Thriller",2011,tt1229238,7.4,537839,JP
"Nightmare Detective 2",movie,"Drama, Horror",2008,tt1056107,6.1,773,JP
Troubleshooter,movie,"Action, Crime, Drama",2010,tt1846803,6.2,445,JP
"Alien vs. Ninja",movie,"Action, Comedy, Fantasy",2010,tt1592503,4.4,2350,JP
"Whitney Cummings: Money Shot",movie,"Comedy, Documentary",2010,tt1659261,6.2,1029,US
"The Galaxy Express 999: The Eternal Fantasy",movie,"Animation, Sci-Fi",1998,tt0169951,6.2,197,JP
"Wrath of the Titans",movie,"Action, Adventure, Fantasy",2012,tt1646987,5.7,198152,JP
"Spirit of Wonder: Chaina-san no yûutsu",movie,"Animation, Comedy, Romance",1992,tt0105456,6.4,158,JP
"The Black House",movie,"Comedy, Drama, Horror",1999,tt0257844,6.2,544,JP
"The Yellow Sea",movie,"Action, Crime, Drama",2010,tt1230385,7.3,23533,JP
"Moomins and the Comet Chase",movie,"Adventure, Animation, Family",2010,tt1606636,6,654,JP
"Love Fight",movie,"Drama, Romance, Sport",2008,tt1313144,6.1,71,JP
"Pretty Cure All Stars DX 2: Kibou no Hikari - Rainbow Jewel o Mamore!",movie,"Action, Adventure, Animation",2010,tt1630601,6.7,24,JP
"Dear Friends",movie,Drama,2007,tt1039780,6.5,458,JP
"May 18",movie,"Drama, History",2007,tt0800341,6.9,1420,JP
"Nick Kroll: Thank You Very Cool",movie,"Comedy, Documentary",2011,tt1809315,5.6,284,US
"Cash Calls Hell",movie,"Action, Crime",1966,tt0165304,7.4,409,JP
"Death Shadow",movie,Action,1986,tt0165339,6,259,JP
"Don't Look Up",movie,"Fantasy, Horror",1996,tt0229499,6.2,679,JP
"Take Care of Your Scarf, Tatiana",movie,"Comedy, Romance",1994,tt0110832,7.1,3928,JP
"Alone on the Pacific",movie,Adventure,1963,tt0057553,7,516,JP
"Tokyo Girl",movie,"Fantasy, Romance",2008,tt1139641,6.6,241,JP
"13 Assassins",movie,"Action, Adventure, Drama",2010,tt1436045,7.5,69696,US
"Bandits vs. Samurai Squadron",movie,"Action, Adventure, Drama",1978,tt0164707,6.5,441,JP
"Three Outlaw Samurai",movie,"Action, Drama",1964,tt0058652,7.6,4133,JP
"Shogun's Shadow",movie,"Action, Adventure, Drama",1989,tt0098322,6.9,746,JP
"The Raffle",movie,"Comedy, Drama, Romance",1991,tt0134057,5.2,1409,JP
"The Perfect World of Kai",movie,"Animation, Drama, Family",2007,tt1119194,7.1,1804,JP
"Gamera 2: Attack of the Legion",movie,"Action, Drama, Fantasy",1996,tt0116390,7,3258,JP
"Adieu Galaxy Express 999",movie,"Action, Animation, Drama",1981,tt0184881,7,639,JP
"From Me to You",movie,"Drama, Romance",2010,tt1632544,6.9,3038,JP
Hahaha,movie,"Comedy, Drama, Romance",2010,tt1452626,6.7,1563,JP
"Gamera 3: Revenge of Iris",movie,"Action, Drama, Fantasy",1999,tt0184503,7.1,3421,JP
"Gamera the Brave",movie,"Adventure, Family, Fantasy",2005,tt0467923,6.6,1534,JP
"Red Dawn",movie,"Action, War",2012,tt1234719,5.3,81807,JP
"Sinbad: Where U Been?",movie,"Comedy, Documentary",2010,tt1591499,7.8,282,US
"Point Blank",movie,"Action, Crime, Drama",2010,tt1545759,6.8,14803,JP
"Pale Flower",movie,"Crime, Drama, Romance",1964,tt0056327,7.7,4594,JP
"The Grand Duel",movie,"Action, Drama, Mystery",1972,tt0068657,6.4,3617,JP
"Another Heaven",movie,"Crime, Horror, Sci-Fi",2000,tt0244975,5.9,889,JP
"The Flying Guillotine",movie,"Action, Drama",1975,tt0071512,6.6,1683,JP
"Sound of the Sea",movie,"Drama, Romance",2001,tt0261311,5.9,2332,JP
Melancholia,movie,"Drama, Sci-Fi",2011,tt1527186,7.1,200237,US
"The Guys from Paradise",movie,"Crime, Drama",2000,tt0304809,6.5,400,JP
"Tales of Terror: Haunted Apartment",movie,Horror,2005,tt0808332,6.2,503,JP
"The Girl Who Leapt Through Time",movie,"Romance, Sci-Fi",1983,tt0086456,6.5,1017,JP
"Saru Lock the Movie",movie,Comedy,2010,tt1525886,5.5,45,JP
"Hello Ghost",movie,"Comedy, Drama, Family",2010,tt1848926,7.5,4900,JP
"Midnight Sun",movie,"Drama, Music, Romance",2006,tt0844347,7.1,1979,JP
"Man Called Rocca",movie,"Crime, Drama",1961,tt0055569,6.4,596,JP
"Metal Skin Panic MADOX- 01",movie,"Animation, Comedy, Sci-Fi",1987,tt0093529,5.8,435,JP
"The Lost Bladesman",movie,"Action, Biography, Drama",2011,tt1648093,6,4602,JP
"Dear Prudence",movie,Drama,2010,tt1587119,5.9,1119,JP
"Mad Love",movie,"Drama, Romance",1969,tt0062663,7.3,897,JP
"Hunter in the Dark",movie,"Action, Adventure, Drama",1979,tt0079317,7,601,JP
"Mechanical Violator Hakaider",movie,"Action, Sci-Fi",1995,tt0161644,6.1,562,JP
"The Incite Mill",movie,"Horror, Mystery, Thriller",2010,tt1586753,5.6,1414,JP
"The Zodiac Killer",movie,"Horror, Mystery, Thriller",1971,tt0143016,4.4,1009,JP
"An Autumn's Tale",movie,"Drama, Romance",1987,tt0093426,7.5,2502,JP
"À l'aventure",movie,"Drama, Fantasy, Romance",2008,tt1235552,5.4,2383,JP
Laddaland,movie,"Drama, Horror, Mystery",2011,tt2063782,6.2,2670,JP
Colorful,movie,"Animation, Drama, Fantasy",2010,tt1677561,7.3,7344,JP
"Warriors Two",movie,"Action, Comedy, Drama",1978,tt0078517,7.2,1641,JP
Glove,movie,"Drama, Sport",2011,tt1832362,6.8,397,JP
"The Great Gatsby",movie,"Drama, Romance",2013,tt1343092,7.2,613322,JP
"Mai Mai Miracle",movie,"Adventure, Animation, Drama",2009,tt1517216,6.9,1233,JP
"Finding Mr. Destiny",movie,"Comedy, Romance",2010,tt1826714,6.4,1520,JP
"Final Episode",movie,"Action, Crime, Drama",1974,tt0226018,7.3,1279,JP
"Detective K: Secret of Virtuous Widow",movie,"Action, Comedy, Crime",2011,tt1832381,6.2,1199,JP
Tomboy,movie,Drama,2011,tt1847731,7.4,22691,JP
"Happy Feet Two",movie,"Adventure, Animation, Comedy",2011,tt1402488,5.8,48752,JP
"Come Rain, Come Shine",movie,Drama,2011,tt1832453,6.2,696,JP
"Captive Files I",movie,"Drama, Horror, Thriller",2002,tt2848162,5,21,JP
"Captive Files II",movie,"Drama, Horror",2003,,,,JP
"Eyes of the Spider",movie,"Crime, Drama, Thriller",1998,tt0241644,6.6,700,JP
Muthu,movie,"Action, Comedy, Drama",1995,tt0140399,7.5,3762,JP
"Sailor Suit and Machine Gun",movie,"Action, Romance",1981,tt0083021,6.4,993,JP
"Gonin 2",movie,"Action, Comedy, Crime",1996,tt0116436,6.2,478,JP
"Mr. Vampire II",movie,"Action, Comedy, Horror",1986,tt0091293,5.7,984,JP
"New Battles Without Honor and Humanity",movie,"Action, Comedy, Crime",1974,tt0072152,6.9,470,JP
"The Boss's Head",movie,"Action, Comedy, Crime",1975,tt0073702,7.2,369,JP
"Last Days of the Boss",movie,"Action, Comedy, Crime",1976,tt0075209,6.8,291,JP
"The Snowtown Murders",movie,"Biography, Crime, Drama",2011,tt1680114,6.6,21234,JP
"Bokura no nanoka-kan sensô",movie,"Action, Comedy, Drama",1988,tt0101494,6.4,156,JP
"To Love",movie,"Drama, Romance",1997,tt0118574,6.6,96,JP
"Cold Fish",movie,"Crime, Drama, Horror",2010,tt1632547,7.1,15031,JP
Ojuken,movie,"Comedy, Drama, Family",1999,tt0298100,6.2,100,JP
Inugami,movie,"Drama, Fantasy, Horror",2001,tt0277044,5.9,990,JP
"Shrill Cries: Reshuffle",movie,"Action, Drama, Horror",2009,tt1346850,5.2,222,JP
"Lost Paradise",movie,"Drama, Romance",1997,tt0120120,6.6,797,JP
"The Iceman",movie,"Biography, Crime, Drama",2012,tt1491044,6.8,81289,JP
"Isola: Multiple Personality Girl",movie,"Drama, Horror, Mystery",2000,tt0233910,5.4,461,JP
"Railroad Man",movie,Drama,1999,tt0206216,7.1,1372,JP
Rouge,movie,"Drama, Fantasy, Music",1987,tt0093258,7.3,3674,JP
Shikoku,movie,"Horror, Thriller",1999,tt0213245,5.5,844,JP
"Sleepless Town",movie,"Crime, Drama, Romance",1998,tt0169929,6.9,745,JP
"Surely Someday",movie,"Comedy, Drama",2010,tt1450332,6.1,124,JP
"The Adventure of Denchu-Kozo",movie,"Comedy, Horror, Sci-Fi",1987,tt0166069,6.5,1018,JP
"A Night in Nude: Salvation",movie,"Crime, Drama, Thriller",2010,tt1653916,6,270,JP
Manhunt,movie,"Action, Crime, Drama",1976,tt0327002,6.8,605,JP
"Cruel Winter Blues",movie,"Action, Crime, Drama",2006,tt0969367,7,816,JP
Hazard,movie,"Crime, Drama",2005,tt0798722,6.7,876,JP
"Gamera vs. Zigra",movie,"Adventure, Family, Sci-Fi",1971,tt0067123,3.6,1972,JP
"Gamera vs. Jiger",movie,"Adventure, Family, Sci-Fi",1970,tt0065755,5.3,1650,JP
"Gamera: Super Monster",movie,"Family, Sci-Fi",1980,tt0081675,3.6,1189,JP
Trespass,movie,"Crime, Drama, Mystery",2011,tt1674784,5.3,46276,JP
"Brownian Movement",movie,"Drama, Romance",2010,tt1529240,4.7,1574,JP
"The Monster X Strikes Back: Attack the G8 Summit",movie,"Comedy, Sci-Fi",2008,tt1190867,5.2,421,JP
Julia,movie,Drama,1974,tt0071754,4.7,690,JP
"The Hunter",movie,"Adventure, Drama, Thriller",2011,tt1703148,6.7,41720,JP
"The Fall of Ako Castle",movie,"Action, Adventure, Drama",1978,tt0077135,7.2,645,JP
"Female Prisoner #701: Scorpion",movie,"Crime, Drama, Thriller",1972,tt0226872,7.2,5105,JP
"Piecing Me Back Together",movie,"Drama, Romance",2010,tt1611115,5.6,150,JP
"Unborn But Forgotten",movie,"Horror, Mystery",2002,tt0325534,4.5,487,JP
"Ghost Rider: Spirit of Vengeance",movie,"Action, Fantasy, Thriller",2011,tt1071875,4.3,129054,US
"The Iron Lady",movie,"Biography, Drama",2011,tt1007029,6.4,114655,JP
"Graveyard of Honor",movie,"Action, Crime",1975,tt0073207,7.1,2037,JP
Redline,movie,"Action, Animation, Sci-Fi",2009,tt1483797,7.5,18225,JP
"The Pleasures of the Flesh",movie,"Crime, Drama",1965,tt0059159,6.9,1750,JP
Ted,movie,Comedy,2012,tt1637725,6.9,674051,JP
"Josee, the Tiger and the Fish",movie,"Drama, Romance",2003,tt0416881,7.3,2363,JP
Kaidan,movie,"Drama, Horror, Romance",2007,tt0844319,6.1,1234,JP
"Bleach the Movie: Hell Verse",movie,"Action, Adventure, Animation",2010,tt1785394,7.3,3415,JP
"A Distant Cry from Spring",movie,Drama,1980,tt0080843,7.6,716,JP
"Fort Yuma Gold",movie,"Drama, War, Western",1966,tt0061773,6,686,JP
"The Double",movie,"Action, Adventure, Drama",2011,tt1646980,5.9,31960,JP
"Mardock Scramble: The First Compression",movie,"Action, Animation, Drama",2010,tt1754177,6.4,1640,JP
"Mardock Scramble: The Second Combustion",movie,"Animation, Sci-Fi, Thriller",2011,tt2048804,6.2,1062,JP
"Just Between Us",movie,"Comedy, Drama",2010,tt1318029,6.6,1083,JP
"GACHI-BAN: ULTIMATE",movie,,2011,,,,JP
"I Want To",movie,"Action, Adventure, Sci-Fi",1979,tt0083050,6.4,1176,JP
"The Private Eyes",movie,Comedy,1976,tt0074179,7,931,JP
"Record of a Tenement Gentleman",movie,Drama,1947,tt0039651,7.7,2359,JP
"Gantz: Perfect Answer",movie,"Action, Adventure, Drama",2011,tt1525836,6.2,4756,JP
"Samurai Reincarnation",movie,"Action, Fantasy, Horror",1981,tt0082699,6.5,1306,JP
Pool,movie,Drama,2009,tt1458613,5.8,131,JP
"The Village",movie,Drama,1975,tt0204364,7.1,112,JP
"We Bought a Zoo",movie,"Comedy, Drama, Family",2011,tt1389137,7,154691,US
Ballad,movie,"Action, Drama, Romance",2009,tt1424045,5.6,307,JP
Bandage,movie,"Drama, Music, Romance",2010,tt0482459,6.6,477,JP
"Kevin Hart: Laugh at My Pain",movie,"Comedy, Documentary",2011,tt1999192,7.3,6567,US
"Accidental Kidnapper",movie,Drama,2010,tt1587298,6.9,125,JP
"Mazinger Z vs. The Great General of Darkness",movie,"Action, Adventure, Animation",1974,tt0345612,7.3,251,JP
"Mazinger Z vs. Devilman",movie,"Action, Adventure, Animation",1973,tt0299017,6.6,278,JP
"Great Mazinger vs. Getter Robo",movie,"Animation, Sci-Fi, Short",1975,tt5281676,6.6,32,JP
"Great Mazinger vs. Getter Robo G: The Great Space Encounter",movie,"Action, Animation, Sci-Fi",1975,tt0422354,6.7,89,JP
"White: The Melody of the Curse",movie,"Horror, Music, Mystery",2011,tt1984177,5.8,1751,JP
"Rookies the Movie: Graduation",movie,"Drama, Sport",2009,tt1446151,6.1,223,JP
"Koisuru naporitan: Sekai de ichiban oishii aisarekata",movie,"Drama, Romance",2010,tt1696541,6.3,48,JP
"Digimon Adventure: Our War Game!",movie,"Action, Adventure, Animation",2000,tt0313441,7.7,1219,JP
"Act of Valor",movie,"Action, Adventure, Thriller",2012,tt1591479,6.4,72532,JP
"Sector 7",movie,"Action, Horror, Sci-Fi",2011,tt1934381,4.7,2856,JP
"Garo the Movie: Red Requiem",movie,"Action, Drama, Fantasy",2010,tt1554970,5.7,220,JP
"Twilight's Last Gleaming",movie,"Drama, Thriller",1977,tt0076845,6.7,3886,JP
"No Rest for the Wicked",movie,"Crime, Thriller",2011,tt1661862,6.4,5632,JP
"Poor Cow",movie,"Crime, Drama, Romance",1967,tt0062141,6.8,2085,JP
"The Expendables 2",movie,"Action, Adventure, Thriller",2012,tt1764651,6.6,326678,JP
"12 Years a Slave",movie,"Biography, Drama, History",2013,tt2024544,8.1,756515,JP
Helldriver,movie,"Horror, Sci-Fi",2010,tt1653913,5.2,1813,JP
"All About Ah-Long",movie,Drama,1989,tt0098694,7.2,1743,JP
"Thomas & Friends: Misty Island Rescue",movie,"Adventure, Animation, Family",2010,tt1683981,4.8,461,JP
"Mad Max: Fury Road",movie,"Action, Adventure, Sci-Fi",2015,tt1392190,8.1,1146918,JP
1911,movie,"Drama, History, War",2011,tt1772230,5.7,6630,JP
"Black Angels",movie,Drama,2011,,,,JP
Pompeii,movie,"Action, Adventure, Drama",2014,tt1921064,5.5,118899,JP
"The Inugami Family",movie,"Crime, Drama, Horror",1976,tt0074691,7.1,1219,JP
"Gegege no Kitarô daikaiju",movie,"Action, Animation, Fantasy",1996,tt1614343,5.9,31,JP
"Jupiter Ascending",movie,"Action, Adventure, Sci-Fi",2015,tt1617661,5.3,197113,JP
"Inugami-ke no ichizoku",movie,"Drama, Mystery, Thriller",2006,tt0794297,6.2,429,JP
"Tales of Terror from Tokyo and All Over Japan: The Movie",movie,Horror,2004,tt0468774,5.7,432,JP
Sunny,movie,"Comedy, Drama",2011,tt1937339,7.7,6745,JP
"Sing a Song of Sex",movie,Drama,1967,tt0062042,6.5,925,JP
"The Intouchables",movie,"Comedy, Drama",2011,tt1675434,8.5,961167,US
"Edo Porn",movie,"Biography, Drama, History",1981,tt0202908,6.4,489,JP
"Sleep Tight",movie,"Crime, Drama, Thriller",2011,tt1437358,7.2,47948,JP
"Momotaro, Sacred Sailors",movie,"Adventure, Animation, Family",1945,tt0142666,5.5,386,JP
"Gokusen: The Movie",movie,"Comedy, Drama",2009,tt1392158,5.7,665,JP
"Ten Nights of Dreams",movie,Fantasy,2006,tt0899224,6.3,467,JP
Blind,movie,"Action, Crime, Drama",2011,tt2025506,6.8,3294,JP
"The Front Line",movie,"Action, Drama, History",2011,tt2007387,7.3,7280,JP
"The Road to Salina",movie,Drama,1970,tt0067681,6.7,1057,JP
"Late Bloomers",movie,Drama,2011,tt1572502,5.7,1074,JP
"Tibetan Dog",movie,"Adventure, Animation, Drama",2011,tt2411128,6.6,263,JP
"Parasite Dolls",movie,"Action, Animation, Crime",2003,tt0376058,6.2,755,JP
"Ender's Game",movie,"Action, Adventure, Sci-Fi",2013,tt1731141,6.6,258482,US
"Get the Gringo",movie,"Action, Drama, Thriller",2012,tt1567609,6.9,112665,JP
Wanda,movie,"Crime, Drama",1970,tt0067961,7.1,6097,JP
"Boku wa imôto ni koi wo suru",movie,"Drama, Romance",2007,tt0871977,5.6,598,JP
