title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Hell of a Cruise",movie,Documentary,2022,tt17157122,6.2,245,"AR, BO, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
Priscilla,movie,"Biography, Drama, Music",2023,tt22041854,6.5,43918,US
"Pumpkin Everything",movie,"Comedy, Drama, Romance",2022,tt21413684,6.3,1007,SE
"Perfect Harmony",movie,"Comedy, Romance",2022,tt21858442,6.8,577,"DK, FI, NO, SE"
"A Woman",movie,Drama,2022,tt22331396,5.8,26,"BA, BG, CZ, HR, HU, ME, MK, RS, SI, SK"
"A Cup of Coffee and New Shoes On",movie,Drama,2022,tt15617690,6.8,340,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Enchanted",movie,Drama,2023,tt21861984,6.2,379,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Bonus Track",movie,"Comedy, Music",2023,tt21819258,6.5,582,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Mimi and Liza – The Garden",movie,Animation,2022,,,,"CZ, SK"
"Mama's Boy",movie,"Biography, Documentary",2022,tt14871116,7.8,547,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
Monolith,movie,"Drama, Mystery, Sci-Fi",2022,tt18298588,5.8,4851,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Burn!,movie,Fantasy,2022,tt22503632,6.1,14,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Do You Love Me?",movie,Drama,2023,tt21482550,6.2,381,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Freud's Last Session",movie,Drama,2023,tt20420628,6.1,5836,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"A Magical Christmas Village",movie,"Comedy, Family, Romance",2022,tt22246514,6.1,1317,"DK, FI, NO, SE"
"Apocalypse on Wheels",movie,"Documentary, Drama",2009,tt1617004,6.7,40,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"We Wish You a Married Christmas",movie,"Comedy, Romance",2022,tt20876910,5.9,1380,"DK, FI, NO, SE"
"Ghosts of Christmas Always",movie,"Fantasy, Romance",2022,tt20193354,7.4,2220,"DK, FI, NO, SE"
"Christmas Bedtime Stories",movie,"Comedy, Drama, Romance",2022,tt22258178,5.1,1059,"DK, FI, NO, SE"
"A Maple Valley Christmas",movie,"Comedy, Drama, Romance",2022,tt21841642,6.3,1577,"DK, FI, NO, SE"
"Nemá tajemství",movie,"Drama, Mystery",2023,tt17054364,7.2,115,"CZ, SK"
"The Best Century of My Life",movie,Comedy,2023,tt26907957,6.1,611,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"My So-Called High School Rank",movie,Documentary,2022,tt22260918,6.5,103,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Christmas at the Golden Dragon",movie,"Comedy, Drama, Romance",2022,tt13937754,6.6,1139,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Legacy Peak",movie,"Adventure, Drama, Family",2022,tt21104674,5.2,607,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Christmas Class Reunion",movie,"Comedy, Drama, Fantasy",2022,tt18884832,6.1,1223,"HK, ID, MY, PH, SG, TH, TW"
"Three Wise Men and a Baby",movie,"Comedy, Drama",2022,tt22247482,7.6,4235,"DK, FI, NO, SE"
"When I Think of Christmas",movie,"Comedy, Romance",2022,tt22247502,5.8,930,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Holiday Stocking",movie,"Comedy, Drama, Family",2022,tt22308008,6.5,649,"DK, FI, NO, SE"
"A Tale of Two Christmases",movie,"Comedy, Drama, Romance",2022,tt22247650,5.7,964,"DK, FI, NO, SE"
"'Twas the Night Before Christmas",movie,"Comedy, Drama, Family",2022,tt22307338,6.6,1117,"DK, FI, NO, SE"
"A Fabled Holiday",movie,"Comedy, Drama, Romance",2022,tt22295836,6.6,1657,"DK, FI, NO, SE"
#Xmas,movie,"Comedy, Drama, Romance",2022,tt9892854,5.8,1327,"DK, FI, NO, SE"
"A Christmas Cookie Catastrophe",movie,"Comedy, Romance",2022,tt22207828,6.4,1229,"DK, FI, NO, SE"
"Hanukkah on Rye",movie,"Comedy, Drama, Family",2022,tt22307422,7.3,1390,"DK, FI, NO, SE"
"Haul Out the Holly",movie,"Comedy, Drama, Fantasy",2022,tt21359036,6,3802,"DK, FI, NO, SE"
"My Southern Family Christmas",movie,"Comedy, Drama",2022,tt22247540,7,1564,"DK, FI, NO, SE"
"Holiday Harmony",movie,"Comedy, Drama, Music",2022,tt22814692,6.2,1518,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"A Hollywood Christmas",movie,"Comedy, Drama, Romance",2022,tt21950514,5.2,1636,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TT, TW, US, UY, VE"
"Águila y Jaguar: Los Guerreros Legendarios",movie,Animation,2022,tt21230032,6.5,465,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Stolen Valley",movie,"Action, Western",2022,tt13414318,4.7,259,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Say Hey, Willie Mays!",movie,"Biography, Documentary, Sport",2022,tt14596934,7.6,622,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
Vasil,movie,Drama,2022,tt14081736,6.5,699,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
Boss,movie,"Crime, Drama, Thriller",2023,tt18557754,6.8,650,"MD, RO"
"The Munsters: Return to Mockingbird Lane",movie,Documentary,2022,,,,"HK, ID, MY, PH, SG, TH, TW"
"Behind the Haystacks",movie,"Drama, Family, Thriller",2022,tt19631646,7.1,912,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Case of the Christmas Diamond",movie,"Comedy, Drama, Mystery",2022,tt22192262,5.3,425,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Search for Secret Santa",movie,Mystery,2022,tt22185852,5.5,336,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"A Prince and Pauper Christmas",movie,"Comedy, Crime, Mystery",2022,tt22261236,5.5,370,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Almost Human: Rise of the Apes",movie,Documentary,2022,tt21639034,6,40,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Blind",movie,Drama,2023,tt16374352,6.2,2367,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Christmas, No Filter",movie,Family,2022,tt14945492,5.1,117,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Subtle Art of Not Giving a F*ck",movie,Documentary,2023,tt12380422,5.9,1977,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Real Love",movie,"Drama, Romance",2023,tt27230149,7.3,564,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Dognapped: Hound for the Holidays",movie,"Mystery, Romance",2022,tt23029064,4.4,284,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Home Fairy",movie,Comedy,2022,tt10541410,6.6,222,PT
"The Curse of Robert the Doll",movie,"Documentary, Drama, Fantasy",2022,tt21967800,5.7,116,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Mortal Kombat Legends: Cage Match",movie,"Action, Adventure, Animation",2023,tt22698070,5.9,2133,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, NL, NO, PA, PE, PH, PY, SE, SG, SV, TC, TH, TT, TW, US, UY, VE"
"The 12 Days of Christmas Eve",movie,Comedy,2022,tt22527810,6.2,1459,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"The Fastest Woman on Earth",movie,"Documentary, Sport",2022,tt22687772,7.6,526,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"A Tree of Life",movie,Documentary,2022,tt20417166,6.6,264,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Double Life",movie,"Crime, Drama, Mystery",2023,tt20412896,4.9,441,"HK, ID, MY, PH, SG, TH, TW"
"Chambre avec vue",movie,"Comedy, Drama",2022,,,,"AG, BB, BS, HN, NI, RS, TT, US"
Larry,movie,Drama,2022,tt12952376,7.8,1751,HU
"A Waltons Thanksgiving",movie,Drama,2022,tt19896418,5.8,283,"AD, ES, HK, ID, MY, PH, SG, TH, TW"
"I Heard the Bells",movie,"Biography, Drama, Family",2022,tt21084334,6.8,959,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Desperation Road",movie,"Crime, Drama, Thriller",2023,tt14633464,5.8,4458,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The American Society of Magical Negroes",movie,"Comedy, Fantasy",2024,tt30007864,3.7,11457,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Ruby Gillman: Teenage Kraken",movie,"Action, Adventure, Animation",2023,tt27155038,5.7,12201,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"The Land Within",movie,"Drama, Mystery, Thriller",2022,tt12390218,5.9,280,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Ghost Adventures: Cecil Hotel",movie,Documentary,2023,,,,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Can't Quit Mom",movie,Comedy,2022,tt17371682,6,78,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Ivalu,movie,"Drama, Short",2023,tt22054902,6.3,1392,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
Mutt,movie,Drama,2023,tt22777288,6.3,1143,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Who Invited Charlie?",movie,Comedy,2022,tt16021872,5.4,661,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Santa Camp",movie,"Documentary, Reality-TV",2022,tt22748100,6.5,863,"AD, BA, BG, CZ, DK, ES, FI, HK, HR, HU, ID, MD, ME, MK, MY, NL, NO, PH, PL, PT, RO, RS, SE, SG, SI, SK, TH, TW, US"
"Na twoim miejscu",movie,Comedy,2023,tt19037470,5.3,182,PL
"Tesciowie 2",movie,Comedy,2023,tt22437798,6,899,PL
"The Beautiful Summer",movie,Drama,2023,tt9320170,5.5,565,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Chambermaid",movie,"Drama, History, Romance",2022,tt12981832,6.5,309,"CZ, SK"
"Dolly Parton's Mountain Magic Christmas",movie,Musical,2022,tt21933082,5.7,587,"AD, ES, HK, ID, MY, PH, SG, TH, TW"
"Love & Revolution",movie,"Comedy, Drama",2023,tt22643896,7.1,1434,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Apolonia, Apolonia",movie,"Biography, Documentary",2022,tt22768450,7.1,885,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, PL, PT, RO, RS, SI, SK"
"Prancer: A Christmas Tale",movie,"Drama, Family, Fantasy",2022,tt14668196,6.1,633,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, US, UY, VE"
"Polish Prayers",movie,Documentary,2022,tt23133114,6.1,163,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NO, PL, PT, RO, RS, SE, SI, SK"
"Christmas Carole",movie,"Comedy, Drama, Fantasy",2022,tt23752770,6.3,745,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"Empire Waist",movie,"Comedy, Drama",2024,tt15823456,7,121,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Bita e o Circo",movie,,2020,,,,BR
"Ask Dr. Baden: An Autopsy Special",movie,"Crime, Documentary",2005,tt0439455,8,56,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
Jailbird,movie,"Comedy, Drama",2022,tt16961210,5.7,113,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Bama Rush",movie,Documentary,2023,tt21814814,4.2,2045,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Thomas & Friends: All Engines Go - The Mystery of Lookout Mountain",movie,Animation,2022,tt21171418,4,59,"BA, BE, BG, CZ, DK, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, RO, RS, SE, SI, SK"
"Some Birds",movie,"Comedy, Drama",2023,tt23546320,6.9,588,HU
"Holy Dilemma",movie,Documentary,2022,tt14039944,7.3,85,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NO, PL, PT, RO, RS, SE, SI, SK"
"The Christmas Games",movie,Comedy,2022,tt18263854,6.4,42,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Rock Dog 3: Battle the Beat",movie,"Adventure, Animation, Comedy",2022,tt11207270,4.8,293,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Love to Love You, Donna Summer",movie,"Documentary, Music",2023,tt16442822,6.5,1296,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"Call Me Miss Cleo",movie,Documentary,2022,tt24443706,5.5,826,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK, US"
"Silents, Please! A Love Letter to the Silent Era",movie,Documentary,2020,,,,"AG, BB, BS, HN, NI, TT, US"
"Jugada Peligrosa",movie,"Documentary, History, Sport",2022,tt28654836,7.4,14,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Coffee Table",movie,"Comedy, Drama, Horror",2022,tt21874760,6.7,7730,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"It's Beginning to Look a Lot Like Murder",movie,Mystery,2022,tt23705480,5.2,199,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Persian Version",movie,"Comedy, Drama, Romance",2023,tt24076146,6.2,4120,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"The Stroll",movie,Documentary,2023,tt24079774,7.2,837,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
Slow,movie,"Drama, Romance",2023,tt15289510,7.1,1963,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"My Animal",movie,"Horror, Romance",2023,tt23572542,4.7,966,"HK, ID, MY, PH, SG, TH, TW"
Radical,movie,Drama,2023,tt14570440,7.8,6072,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Almost Entirely a Slight Disaster",movie,"Comedy, Drama",2023,tt22939030,5.9,514,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Little Dixie",movie,"Action, Crime, Thriller",2023,tt13614388,4.9,1826,"MY, TH"
"The Da Vinci Code Mystery Special",movie,,2006,,,,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HK, HN, ID, JM, LC, MC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"Chef Jack: The Adventurous Cook",movie,"Adventure, Animation, Comedy",2023,tt24067350,6.1,144,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Burdened",movie,Drama,2023,tt16611924,7,718,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"A Stork's Journey 2",movie,"Adventure, Animation, Family",2023,tt14514964,5.1,364,"DK, FI, NO, SE"
INNERSPACE,movie,"Music, Mystery, Science Fiction",2022,,,,"BE, FR"
Widerstand,movie,"Comedy, Short",2019,tt21068018,,,"FR, MC"
Exodus,movie,Drama,2023,tt15021154,6.5,3139,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Like Sheep Among Wolves",movie,"Crime, Drama, Thriller",2023,tt18351790,6.3,558,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"How to Murder Your Husband",movie,Drama,2023,tt23668756,5.1,590,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"When Love Springs",movie,"Comedy, Romance",2023,tt24484852,6.3,838,"DK, FI, NO, SE"
"Cats & Dogs",movie,Documentary,2023,,,,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
"Sweeter Than Chocolate",movie,"Comedy, Romance",2023,tt25391002,6.7,1207,"FI, NO, SE"
"A Paris Proposal",movie,"Comedy, Romance",2023,tt25391064,6.4,1035,"DK, FI, NO, SE"
"Made for Each Other",movie,"Comedy, Fantasy, Romance",2023,tt25391120,5.9,782,"DK, FI, NO, SE"
"Miss Patti",movie,"Comedy, Short",2022,tt18752576,7.1,8,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Inshallah a Boy",movie,Drama,2023,tt25406412,7.2,1548,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"A Nashville Legacy",movie,"Comedy, Drama, Romance",2023,tt25391134,6.4,318,"DK, FI, SE"
"BS High",movie,"Documentary, Sport",2023,tt21929748,7.2,1540,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
Thanksgiving,movie,"Horror, Mystery, Thriller",2023,tt1448754,6.2,67377,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
Elaha,movie,Drama,2023,tt25366350,6.7,324,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Restore Point",movie,"Crime, Drama, Sci-Fi",2023,tt9362492,6.2,2416,"CZ, SK"
Disquiet,movie,"Horror, Mystery, Thriller",2023,tt25869142,3.7,2919,"HK, ID, MY, PH, SG, TH, TW"
"Night Swim",movie,"Horror, Thriller",2024,tt9682428,4.7,26060,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HK, HN, ID, JM, LC, MX, MY, NI, PA, PE, PH, PY, SG, SV, TC, TH, TT, TW, UY, VE"
"Our Blossom",movie,Romance,2023,tt16358200,4.6,595,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
Taximetristi,movie,"Comedy, Drama",2023,tt21434882,7,3565,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Down Low",movie,Comedy,2023,tt14592044,5.6,2547,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Being Mary Tyler Moore",movie,Documentary,2023,tt26084136,7.5,1176,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HK, HN, HR, HU, ID, JM, LC, MD, ME, MK, MX, MY, NI, NL, NO, PA, PE, PH, PL, PT, PY, RO, RS, SE, SG, SI, SK, SV, TC, TH, TT, TW, US, UY, VE"
"You Were My First Boyfriend",movie,Documentary,2023,tt11840016,6,187,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Great Photo, Lovely Life",movie,Documentary,2023,tt11331792,7.4,1722,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"How to Have Sex",movie,Drama,2023,tt22890246,6.5,18578,PT
"The Girl Who Escaped: The Kara Robinson Story",movie,"Crime, Drama, Thriller",2023,tt25602750,6.2,4749,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"Little Bone Lodge",movie,"Crime, Horror, Mystery",2023,tt19858164,6,12255,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
